userid,recency,frequency,monetary,rfm1,rfm2,buyer,ordersize,platform,category,mobile_os
105572333,30,1,9.9,355,355,0,0,"App",9,"android"
105590272,30,3,21.8,324,324,0,0,"App",9,"android"
105712984,30,10,9.9,315,315,0,0,"App",9,"android"
105793338,29,1,32.5,354,354,0,0,"App",9,"android"
105796937,29,4,19.8,324,324,0,0,"App",9,"android"
105837330,29,1,98,352,352,0,0,"App",9,"android"
105867165,29,2,6.8,335,335,0,0,"App",9,"android"
105869721,29,2,198,331,331,0,0,"App",9,"android"
105917647,29,1,198,351,351,0,0,"App",9,"android"
105921578,29,2,128,331,331,0,0,"App",9,"android"
105955247,29,1,6.8,355,355,0,0,"App",9,"android"
106023732,28,1,138,351,351,0,0,"App",9,"android"
106059754,28,1,38.8,353,353,0,0,"Browser",9,"android"
106076773,28,3,98,322,322,0,0,"App",9,"android"
106115491,28,1,198,351,351,0,0,"Browser",9,"android"
106126564,28,1,8,355,355,0,0,"App",9,"android"
106186593,28,1,98,352,352,0,0,"App",9,"android"
106204996,27,1,298,351,351,0,0,"App",9,"android"
106226244,27,1,138,351,351,0,0,"App",9,"android"
106251349,27,5,6.8,315,315,0,0,"App",9,"android"
106283750,27,1,39.9,353,353,0,0,"App",9,"android"
106285347,27,2,37.9,333,333,0,0,"App",9,"android"
106302489,27,1,8.1,355,355,0,0,"App",9,"android"
106332217,27,2,158,331,331,1,209,"App",9,"android"
106384888,27,1,15,355,355,0,0,"App",9,"android"
106402218,27,1,170,351,351,0,0,"Browser",9,"android"
106409989,26,1,88,352,352,0,0,"App",9,"android"
106458401,26,8,6.8,315,315,1,209,"App",9,"android"
106472250,26,1,49,353,353,0,0,"App",9,"android"
106497914,26,1,199,351,351,0,0,"App",9,"android"
106539532,26,1,7,355,355,0,0,"Browser",9,"android"
106550081,26,3,11.97,325,325,0,0,"App",9,"android"
106562260,26,1,87.6,352,352,0,0,"App",9,"android"
106577373,26,1,33,354,354,0,0,"App",9,"android"
106599167,26,1,215,351,351,0,0,"App",9,"android"
106611929,26,1,12.6,355,355,0,0,"App",9,"android"
106620971,26,3,10.9,325,325,0,0,"App",9,"android"
106660891,25,1,39,353,353,0,0,"App",9,"android"
106678132,25,3,8.7,325,325,0,0,"App",9,"android"
106680892,25,1,25,354,354,0,0,"App",9,"android"
106694918,25,1,34,354,354,0,0,"App",9,"android"
106711822,25,1,75,352,352,0,0,"App",9,"android"
106739035,25,3,98.8,322,322,0,0,"App",9,"android"
106743181,25,2,49.9,333,333,0,0,"App",9,"android"
106750688,25,2,7.2,335,335,0,0,"App",9,"android"
106781084,25,3,398,321,321,0,0,"App",9,"android"
106783538,25,3,89,322,322,0,0,"Browser",9,"android"
106798399,25,1,105,352,352,0,0,"App",9,"android"
106799611,25,2,52,333,333,0,0,"App",9,"android"
106800159,25,3,78,322,322,0,0,"App",9,"android"
106801255,25,9,179,311,311,0,0,"App",9,"android"
106812706,25,2,19.9,334,334,0,0,"App",9,"android"
106853443,25,1,75.8,352,352,0,0,"App",9,"android"
106910756,24,2,6.8,335,335,0,0,"App",9,"android"
106920843,24,4,6.8,325,325,0,0,"App",9,"android"
106970911,24,1,468,351,351,0,0,"App",9,"android"
107021890,24,2,468,331,331,0,0,"App",9,"android"
107023545,24,2,53.8,333,333,0,0,"Browser",9,"android"
107049840,24,3,39.9,323,323,0,0,"App",9,"android"
107086319,24,3,99,322,322,0,0,"App",9,"android"
107105918,24,1,6.8,355,355,0,0,"App",9,"android"
107107183,24,1,58,353,353,0,0,"App",9,"android"
107107479,24,1,98,352,352,0,0,"App",9,"android"
107129147,23,1,116,351,351,0,0,"App",9,"android"
107139823,23,1,29.9,354,354,0,0,"App",9,"android"
107195060,23,10,9.9,315,315,0,0,"App",9,"android"
107236549,23,1,8.4,355,355,0,0,"App",9,"android"
107258899,23,1,69.8,352,352,0,0,"App",9,"android"
107262816,23,1,89,352,352,0,0,"App",9,"android"
107264959,23,3,42,323,323,0,0,"App",9,"android"
107285963,23,8,149,311,311,0,0,"App",9,"android"
107315281,23,5,148,311,311,0,0,"App",9,"android"
107338412,23,4,8.9,325,325,0,0,"App",9,"android"
107338520,23,6,76,312,312,1,129,"App",9,"android"
107348689,23,5,128,311,311,0,0,"App",9,"android"
107362041,22,4,89.9,322,322,0,0,"App",9,"android"
107379862,22,1,9.8,355,355,0,0,"App",9,"android"
107415866,22,1,36,354,354,0,0,"App",9,"android"
107440480,22,1,79,352,352,0,0,"App",9,"android"
107445048,22,1,89.7,352,352,0,0,"App",9,"android"
107453470,22,1,68.8,352,352,0,0,"App",9,"android"
107540843,22,1,44,353,353,0,0,"App",9,"android"
107568755,21,1,49.8,353,353,0,0,"App",9,"android"
107601496,21,6,80,312,312,0,0,"App",9,"android"
107614411,21,6,216,311,311,0,0,"App",9,"android"
107632508,21,1,6.8,355,355,0,0,"App",9,"android"
107660677,21,3,6.8,325,325,0,0,"App",9,"android"
107662515,21,1,59.8,353,353,0,0,"App",9,"android"
107679860,21,1,29.6,354,354,0,0,"App",9,"android"
107688192,21,1,6.8,355,355,0,0,"App",9,"android"
107690787,21,3,98,322,322,0,0,"App",9,"android"
107701452,21,4,599,321,321,0,0,"App",9,"android"
107716374,21,2,56,333,333,0,0,"App",9,"android"
107728012,21,1,6.8,355,355,0,0,"App",9,"android"
107757077,21,3,128,321,321,0,0,"App",9,"android"
107761207,21,1,14.8,355,355,0,0,"App",9,"android"
107765519,21,1,199,351,351,0,0,"App",9,"android"
107768384,21,1,68.6,352,352,0,0,"App",9,"android"
107790422,20,1,129,351,351,0,0,"App",9,"android"
107818150,20,7,7.99,315,315,0,0,"App",9,"android"
107830356,20,1,25,354,354,0,0,"App",9,"android"
107830855,20,1,6.8,355,355,0,0,"App",9,"android"
107836933,20,1,11.9,355,355,0,0,"App",9,"android"
107842330,20,1,58,353,353,0,0,"App",9,"android"
107934815,20,1,17,355,355,0,0,"App",9,"android"
107935187,20,1,23.7,354,354,0,0,"App",9,"android"
107939270,20,2,6.8,335,335,0,0,"Browser",9,"android"
107944055,20,3,27.9,324,324,0,0,"App",9,"android"
107949862,20,2,27.6,334,334,0,0,"App",9,"android"
107949948,20,1,7.8,355,355,0,0,"App",9,"android"
107958908,20,2,9.9,335,335,0,0,"App",9,"android"
107959841,20,3,9.8,325,325,0,0,"App",9,"android"
107966080,19,1,27.6,354,354,0,0,"App",9,"android"
107969946,19,1,19.9,354,354,0,0,"App",9,"android"
107974599,19,2,6.8,335,335,0,0,"App",9,"android"
108080299,19,1,236,351,351,0,0,"App",9,"android"
108088710,19,1,19.8,354,354,0,0,"App",9,"android"
108095628,19,1,11.8,355,355,0,0,"App",9,"android"
108096777,19,2,59,333,333,1,209,"App",9,"android"
108106558,19,3,6.8,325,325,0,0,"App",9,"android"
108169719,18,4,6.8,325,325,0,0,"App",9,"android"
108191951,18,5,79,312,312,0,0,"Browser",9,"android"
108209812,18,2,98,332,332,1,209,"App",9,"android"
108211063,18,2,9.9,335,335,0,0,"App",9,"android"
108221575,18,6,89.7,312,312,1,209,"App",9,"android"
108225748,18,1,38,353,353,0,0,"App",9,"android"
108231614,18,1,11.8,355,355,0,0,"App",9,"android"
108236321,18,3,116,321,321,0,0,"App",9,"android"
108255028,18,1,39.9,353,353,0,0,"App",9,"android"
108286590,18,1,198,351,351,0,0,"App",9,"android"
108289096,18,1,99,352,352,0,0,"App",9,"android"
108293225,18,3,13.2,325,325,0,0,"Browser",9,"android"
108300465,18,1,7.8,355,355,0,0,"App",9,"android"
108334132,18,1,10,355,355,0,0,"App",9,"android"
108337420,18,3,6.8,325,325,0,0,"App",9,"android"
108341731,18,4,6.8,325,325,0,0,"App",9,"android"
108357459,18,3,69,322,322,0,0,"App",9,"android"
108369286,18,1,49,353,353,0,0,"App",9,"android"
108381234,18,3,51.2,323,323,0,0,"App",9,"android"
108397483,18,4,178,321,321,0,0,"Browser",9,"iphone"
108401539,17,1,7.9,355,355,0,0,"App",9,"android"
108401850,17,4,11.6,325,325,0,0,"App",9,"android"
108407695,17,4,69.9,322,322,0,0,"App",9,"android"
108411182,17,2,139,331,331,0,0,"App",9,"android"
108419890,17,1,19.8,354,354,0,0,"App",9,"android"
108438213,17,2,6.8,335,335,0,0,"Browser",9,"android"
108450736,17,1,156,351,351,0,0,"App",9,"android"
108490830,17,3,19.8,324,324,0,0,"App",9,"android"
108491432,17,1,26.9,354,354,0,0,"App",9,"android"
108508460,17,1,51,353,353,0,0,"App",9,"android"
108511732,17,1,6.8,355,355,0,0,"App",9,"android"
108512693,17,2,59,333,333,0,0,"App",9,"android"
108516290,17,3,24,324,324,0,0,"App",9,"android"
108525386,17,3,52,323,323,0,0,"App",9,"android"
108533066,17,4,29.9,324,324,1,129,"App",9,"android"
108541397,17,3,359.2,321,321,0,0,"App",9,"android"
108541668,17,1,6.8,355,355,0,0,"App",9,"android"
108569444,17,1,7,355,355,0,0,"App",9,"android"
108581541,17,1,39.8,353,353,0,0,"App",9,"android"
108604871,17,2,38.7,333,333,0,0,"App",9,"android"
108617613,17,1,6.8,355,355,0,0,"App",9,"android"
108618838,17,1,119,351,351,0,0,"App",9,"android"
108626612,17,1,6.8,355,355,0,0,"App",9,"android"
108639911,17,2,6.9,335,335,0,0,"App",9,"android"
108644122,17,2,6.8,335,335,0,0,"App",9,"android"
108657924,16,2,76,332,332,0,0,"App",9,"android"
108661351,16,1,9.9,355,355,0,0,"App",9,"android"
108669440,16,3,9,325,325,0,0,"App",9,"android"
108680937,16,8,98,312,312,0,0,"App",9,"android"
108684299,16,2,6.8,335,335,0,0,"App",9,"android"
108693902,16,6,128,311,311,0,0,"App",9,"android"
108697095,16,4,58.8,323,323,0,0,"App",9,"android"
108700884,16,1,37.6,353,353,0,0,"Browser",9,"android"
108708849,16,4,239,321,321,0,0,"App",9,"android"
108712086,16,5,488,311,311,1,209,"App",9,"android"
108752267,16,1,14.8,355,355,0,0,"App",9,"android"
108776013,16,1,21.8,354,354,0,0,"App",9,"android"
108804967,16,2,178,331,331,0,0,"App",9,"android"
108830643,16,1,29.9,354,354,0,0,"App",9,"android"
108854601,16,3,114,321,321,0,0,"App",9,"android"
108855685,16,2,15.8,335,335,0,0,"App",9,"android"
108856526,16,2,23.7,334,334,0,0,"App",9,"android"
108880574,15,2,98,232,232,0,0,"App",9,"android"
108882178,15,1,6.9,255,255,0,0,"App",9,"android"
108884174,15,1,52.8,253,253,0,0,"App",9,"android"
108884287,15,2,148,231,231,0,0,"App",9,"android"
108889733,15,3,7.99,225,225,0,0,"App",9,"android"
108899981,15,4,7.8,225,225,0,0,"App",9,"android"
108936906,15,5,6.8,215,215,0,0,"App",9,"android"
108937454,15,1,109,252,252,0,0,"App",9,"android"
108940979,15,5,6.8,215,215,0,0,"App",9,"android"
108942605,15,1,6.8,255,255,0,0,"App",9,"android"
108945534,15,1,290,251,251,0,0,"App",9,"android"
108948548,15,1,88,252,252,0,0,"App",9,"android"
108955385,15,4,128,221,221,0,0,"App",9,"android"
108985377,15,2,89,232,232,1,129,"App",9,"android"
109001634,15,1,8.97,255,255,0,0,"App",9,"android"
109008042,15,1,6.8,255,255,0,0,"Browser",9,"android"
109018123,15,1,128,251,251,0,0,"App",9,"android"
109035197,15,8,79.8,212,212,0,0,"App",9,"android"
109035837,15,3,6.8,225,225,0,0,"App",9,"android"
109064321,14,2,299,231,231,0,0,"App",9,"android"
109067123,14,4,75,222,222,0,0,"App",9,"android"
109069730,14,1,39.6,253,253,0,0,"App",9,"android"
109072771,14,1,6.8,255,255,0,0,"App",9,"android"
109073191,14,2,79.9,232,232,0,0,"App",9,"android"
109079647,14,1,29,254,254,0,0,"App",9,"android"
109079909,14,1,238,251,251,0,0,"App",9,"android"
109128066,14,1,29,254,254,0,0,"App",9,"android"
109132555,14,1,148,251,251,0,0,"App",9,"android"
109143254,14,1,13.8,255,255,0,0,"App",9,"android"
109150594,14,1,28,254,254,0,0,"App",9,"android"
109151318,14,8,25.8,214,214,0,0,"App",9,"android"
109162697,14,2,6.8,235,235,0,0,"App",9,"android"
109171086,14,2,39.9,233,233,0,0,"App",9,"android"
109175141,14,1,33,254,254,0,0,"App",9,"android"
109182385,14,1,58,253,253,0,0,"App",9,"android"
109208654,14,1,6.8,255,255,0,0,"App",9,"android"
109219800,14,1,120,251,251,0,0,"App",9,"android"
109230316,14,1,88,252,252,0,0,"App",9,"android"
109236192,14,3,55,223,223,1,129,"App",9,"android"
109240497,14,1,119,251,251,0,0,"App",9,"android"
109247331,14,2,366,231,231,0,0,"App",9,"android"
109270176,13,1,69,252,252,0,0,"App",9,"android"
109278122,13,1,298,251,251,0,0,"App",9,"android"
109278673,13,4,7,225,225,0,0,"App",9,"android"
109294678,13,6,119.4,211,211,0,0,"Browser",9,"android"
109295802,13,2,8.5,235,235,0,0,"App",9,"android"
109303766,13,1,79.8,252,252,0,0,"App",9,"android"
109307703,13,6,20.4,214,214,0,0,"App",9,"android"
109327697,13,3,358.8,221,221,0,0,"App",9,"android"
109339930,13,2,7.9,235,235,0,0,"App",9,"android"
109354174,13,2,274.8,231,231,1,129,"App",9,"android"
109368583,13,4,183.2,221,221,0,0,"App",9,"android"
109379341,13,6,188,211,211,0,0,"App",9,"android"
109382700,13,1,228,251,251,0,0,"App",9,"android"
109384014,13,1,6.8,255,255,0,0,"App",9,"android"
109395685,13,1,6.8,255,255,0,0,"App",9,"android"
109404424,13,1,158,251,251,0,0,"App",9,"android"
109405510,13,3,25,224,224,0,0,"App",9,"android"
109426705,13,2,69,232,232,0,0,"App",9,"android"
109426729,13,4,25.6,224,224,0,0,"App",9,"android"
109441087,12,3,460,221,221,1,129,"App",9,"android"
109447543,12,2,158,231,231,0,0,"App",9,"android"
109458860,12,1,6.8,255,255,0,0,"App",9,"android"
109459847,12,6,7.8,215,215,0,0,"App",9,"android"
109460460,12,6,38,213,213,0,0,"App",9,"android"
109466472,12,1,6.8,255,255,0,0,"App",9,"android"
109471612,12,2,8.94,235,235,0,0,"App",9,"android"
109478711,12,3,255,221,221,0,0,"App",9,"android"
109492044,12,2,79.8,232,232,0,0,"App",9,"android"
109513182,12,1,7.8,255,255,0,0,"App",9,"android"
109516385,12,1,6.8,255,255,0,0,"App",9,"android"
109518448,12,2,69.8,232,232,0,0,"App",9,"android"
109533634,12,2,7.5,235,235,0,0,"App",9,"android"
109561593,12,4,138,221,221,1,209,"App",9,"android"
109567202,12,1,119.4,251,251,0,0,"App",9,"android"
109572835,12,2,14.9,235,235,0,0,"App",9,"android"
109585898,12,2,66,232,232,0,0,"App",9,"android"
109603876,12,1,59.9,253,253,0,0,"App",9,"android"
109610443,12,1,289,251,251,0,0,"App",9,"android"
109618117,12,1,6.8,255,255,0,0,"App",9,"android"
109622461,12,3,199,221,221,0,0,"App",9,"android"
109633431,12,5,69.9,212,212,0,0,"App",9,"android"
109645501,12,3,6.8,225,225,0,0,"App",9,"android"
109659084,11,2,59.4,233,233,0,0,"App",9,"android"
109663340,11,2,13.8,235,235,0,0,"App",9,"android"
109665556,11,2,98,232,232,0,0,"App",9,"android"
109681094,11,3,26,224,224,0,0,"App",9,"android"
109692402,11,7,39,213,213,0,0,"App",9,"android"
109708932,11,3,29.9,224,224,0,0,"App",9,"android"
109709015,11,1,6.8,255,255,0,0,"App",9,"android"
109711973,11,2,9.9,235,235,0,0,"App",9,"android"
109724593,11,1,19.9,254,254,0,0,"Browser",9,"android"
109727222,11,1,58,253,253,0,0,"App",9,"android"
109739700,11,1,13,255,255,0,0,"App",9,"android"
109747984,11,1,88,252,252,0,0,"App",9,"android"
109750060,11,2,10,235,235,0,0,"App",9,"android"
109750714,11,1,6.8,255,255,0,0,"App",9,"android"
109765390,11,3,118,221,221,0,0,"App",9,"android"
109779029,11,2,73.95,232,232,0,0,"Browser",9,"android"
109813664,11,3,6.8,225,225,0,0,"App",9,"android"
109819570,11,1,366,251,251,0,0,"App",9,"android"
109830386,11,1,98,252,252,0,0,"App",9,"android"
109831623,11,5,6.8,215,215,0,0,"App",9,"android"
109846681,11,2,9.8,235,235,0,0,"App",9,"android"
109849883,11,2,7.5,235,235,0,0,"App",9,"android"
109852523,11,3,58,223,223,0,0,"App",9,"android"
109867683,11,5,27,214,214,0,0,"App",9,"android"
109875419,11,4,248,221,221,0,0,"App",9,"android"
109877124,11,1,7.9,255,255,0,0,"App",9,"android"
109879528,11,1,79,252,252,0,0,"App",9,"android"
109880205,11,5,8.8,215,215,0,0,"App",9,"android"
109889369,11,3,9.8,225,225,0,0,"App",9,"android"
109892941,11,4,195,221,221,0,0,"App",9,"android"
109900066,10,2,154.8,131,131,1,129,"App",9,"android"
109911429,10,2,48,133,133,0,0,"App",9,"android"
109913772,10,2,79.9,132,132,0,0,"App",9,"android"
109918178,10,4,95,122,122,1,209,"App",9,"android"
109922920,10,3,198,121,121,0,0,"App",9,"android"
109923594,10,1,78,152,152,0,0,"App",9,"android"
109927362,10,1,125,151,151,0,0,"App",9,"android"
109935232,10,1,87.8,152,152,0,0,"Browser",9,"android"
109938863,10,3,88,122,122,1,209,"App",9,"android"
109941505,10,7,168,111,111,0,0,"App",9,"android"
109948809,10,1,78,152,152,1,209,"App",9,"android"
109958179,10,1,158,151,151,1,209,"App",9,"android"
109962694,10,4,268.8,121,121,0,0,"App",9,"android"
109967620,10,2,88,132,132,0,0,"App",9,"android"
109968477,10,1,174,151,151,0,0,"App",9,"android"
109969678,10,1,178,151,151,1,209,"App",9,"android"
109991234,10,1,73.8,152,152,0,0,"App",9,"android"
109992090,10,3,6.8,125,125,0,0,"App",9,"android"
109996628,10,4,312,121,121,0,0,"App",9,"android"
110008257,10,6,79,112,112,0,0,"App",9,"android"
110021974,10,4,16.8,125,125,0,0,"App",9,"android"
110022265,10,2,6.9,135,135,0,0,"App",9,"android"
110023108,10,2,39.9,133,133,0,0,"App",9,"android"
110033914,10,8,6.8,115,115,0,0,"App",9,"android"
110036079,10,1,198,151,151,0,0,"App",9,"android"
110043826,10,6,166,111,111,0,0,"App",9,"android"
110046125,10,4,8.6,125,125,0,0,"App",9,"android"
110051998,10,4,128,121,121,0,0,"App",9,"android"
110055330,10,1,301,151,151,0,0,"App",9,"android"
110056198,10,3,16.9,125,125,0,0,"App",9,"android"
110067198,10,2,58,133,133,0,0,"App",9,"android"
110068402,10,1,69.6,152,152,0,0,"App",9,"android"
110074813,10,2,6.8,135,135,0,0,"App",9,"android"
110075476,10,2,128,131,131,0,0,"App",9,"android"
110084900,10,1,6.8,155,155,0,0,"App",9,"android"
110089021,10,1,49,153,153,0,0,"Browser",9,"iphone"
110091025,10,2,11.9,135,135,0,0,"App",9,"android"
110107491,10,4,6.8,125,125,0,0,"App",9,"android"
110113394,10,3,180,121,121,0,0,"App",9,"android"
110118701,10,8,6.8,115,115,0,0,"App",9,"android"
110121301,10,1,9.9,155,155,0,0,"App",9,"android"
110121770,10,1,75.2,152,152,0,0,"App",9,"android"
110123469,10,3,148,121,121,1,129,"App",9,"android"
110127319,10,2,357,131,131,1,209,"App",9,"android"
110127650,10,5,168,111,111,0,0,"App",9,"android"
110135865,10,3,97.6,122,122,1,259,"App",9,"android"
110138319,10,1,200,151,151,0,0,"App",9,"android"
110146719,10,7,21.8,114,114,0,0,"App",9,"android"
110149953,10,1,348,151,151,0,0,"App",9,"android"
110151676,10,1,6.8,155,155,0,0,"App",9,"android"
110156100,10,2,128,131,131,0,0,"App",9,"android"
110159991,10,5,49,113,113,0,0,"App",9,"android"
110160160,10,6,13.8,115,115,0,0,"App",9,"android"
110161270,10,8,14.8,115,115,0,0,"App",9,"android"
110163171,10,1,49,153,153,0,0,"App",9,"android"
110178325,10,1,69,152,152,0,0,"App",9,"android"
110179190,10,1,72,152,152,0,0,"App",9,"android"
110181179,10,5,68,112,112,0,0,"App",9,"android"
110181226,10,1,6.8,155,155,0,0,"App",9,"android"
110185271,10,2,7.6,135,135,0,0,"App",9,"android"
110187990,10,1,117,151,151,1,209,"App",9,"android"
110190063,10,3,9.9,125,125,0,0,"App",9,"android"
110193385,10,4,17.9,125,125,0,0,"Browser",9,"android"
110193828,10,2,258,131,131,0,0,"App",9,"android"
110197385,10,1,398,151,151,0,0,"App",9,"android"
110198391,10,1,49.9,153,153,0,0,"Browser",9,"android"
110199939,10,1,6.8,155,155,0,0,"App",9,"android"
110204479,10,1,68,152,152,0,0,"App",9,"android"
110204566,10,1,98,152,152,0,0,"App",9,"android"
110204968,10,4,24,124,124,0,0,"App",9,"android"
110206800,10,8,75.6,112,112,0,0,"App",9,"android"
110207657,10,7,69,112,112,0,0,"App",9,"android"
110209777,10,1,38,153,153,0,0,"App",9,"android"
110217594,9,6,289,111,111,0,0,"App",9,"android"
110217621,9,3,69,122,122,0,0,"App",9,"android"
110218766,9,4,6.8,125,125,0,0,"Browser",9,"others"
110219589,9,2,6.8,135,135,0,0,"App",9,"android"
110221833,9,4,6.8,125,125,0,0,"App",9,"android"
110222231,9,4,148,121,121,0,0,"App",9,"android"
110222558,9,4,6.8,125,125,0,0,"App",9,"android"
110223792,9,1,119,151,151,0,0,"App",9,"android"
110227234,9,6,6.8,115,115,0,0,"App",9,"android"
110228534,9,2,22.8,134,134,0,0,"App",9,"android"
110230791,9,3,22.99,124,124,0,0,"App",9,"android"
110230857,9,1,6.8,155,155,0,0,"App",9,"android"
110232572,9,3,64,122,122,0,0,"App",9,"android"
110233356,9,1,168,151,151,0,0,"App",9,"android"
110236553,9,1,79,152,152,0,0,"App",9,"android"
110239160,9,3,99,122,122,0,0,"App",9,"android"
110240031,9,1,198,151,151,0,0,"App",9,"android"
110240689,9,1,6.8,155,155,0,0,"App",9,"android"
110242033,9,1,98,152,152,0,0,"App",9,"android"
110242102,9,1,49,153,153,0,0,"App",9,"android"
110243530,9,1,298,151,151,0,0,"App",9,"android"
110245826,9,1,28.8,154,154,0,0,"App",9,"android"
110250473,9,3,88,122,122,0,0,"App",9,"android"
110253504,9,2,89,132,132,0,0,"App",9,"android"
110253527,9,4,67.6,122,122,0,0,"App",9,"android"
110255580,9,4,128,121,121,0,0,"App",9,"android"
110260058,9,5,148,111,111,1,209,"App",9,"android"
110263604,9,1,79.6,152,152,0,0,"App",9,"android"
110267774,9,4,47.4,123,123,0,0,"App",9,"android"
110268187,9,5,79.9,112,112,0,0,"App",9,"android"
110268376,9,1,69.9,152,152,0,0,"App",9,"android"
110271543,9,1,8.5,155,155,0,0,"App",9,"android"
110277648,9,4,14,125,125,0,0,"App",9,"android"
110277944,9,6,66,112,112,1,209,"App",9,"android"
110278737,9,1,251.4,151,151,1,209,"App",9,"android"
110291621,9,8,29,114,114,0,0,"App",9,"android"
110292972,9,4,68,122,122,0,0,"App",9,"android"
110295269,9,2,118,131,131,0,0,"Browser",9,"android"
110312143,9,3,99,122,122,0,0,"App",9,"android"
110317961,9,3,228,121,121,0,0,"App",9,"android"
110318859,9,6,74.9,112,112,0,0,"Browser",9,"android"
110324896,9,1,298,151,151,0,0,"App",9,"android"
110325190,9,2,198,131,131,0,0,"App",9,"android"
110326008,9,2,9.6,135,135,0,0,"App",9,"android"
110331124,9,7,9.8,115,115,0,0,"App",9,"android"
110333070,9,3,6.8,125,125,0,0,"App",9,"android"
110338997,9,1,39.8,153,153,0,0,"App",9,"android"
110339857,9,2,37.6,133,133,0,0,"App",9,"android"
110341339,9,2,59,133,133,1,209,"App",9,"android"
110341623,9,5,50,113,113,0,0,"App",9,"android"
110343607,9,1,319.6,151,151,0,0,"Browser",9,"android"
110345935,9,2,150,131,131,0,0,"App",9,"android"
110363694,9,3,88,122,122,0,0,"App",9,"android"
110366115,9,1,6.8,155,155,0,0,"App",9,"android"
110399702,9,1,79.9,152,152,0,0,"App",9,"android"
110402021,9,6,88,112,112,1,129,"App",9,"android"
110406119,9,1,6.8,155,155,0,0,"App",9,"android"
110411590,9,9,49,113,113,0,0,"App",9,"android"
110420277,9,1,325,151,151,0,0,"App",9,"android"
110420831,9,6,436,111,111,0,0,"App",9,"android"
110421229,9,8,48.9,113,113,0,0,"App",9,"android"
110424963,9,1,140,151,151,0,0,"App",9,"android"
110425096,9,3,183.6,121,121,0,0,"App",9,"android"
110427673,9,1,98,152,152,0,0,"App",9,"android"
110439394,9,1,79.8,152,152,0,0,"App",9,"android"
110440083,9,1,6.8,155,155,0,0,"App",9,"android"
110442447,9,1,149.8,151,151,0,0,"App",9,"android"
110443823,9,2,198,131,131,0,0,"App",9,"android"
110452693,9,1,39.9,153,153,0,0,"App",9,"android"
110460240,9,6,88,112,112,0,0,"App",9,"android"
110491231,9,8,186,111,111,0,0,"App",9,"android"
110513381,9,3,9.8,125,125,0,0,"App",9,"android"
110522285,9,9,69.9,112,112,1,209,"App",9,"android"
57587017,382,1,6.8,555,555,0,0,"Browser",9,"android"
70889114,241,7,98,512,512,0,0,"App",9,"android"
76201709,198,5,16.6,515,515,0,0,"App",9,"android"
82383942,152,5,6.8,515,515,0,0,"App",9,"android"
83735305,142,1,96,552,552,0,0,"App",9,"android"
85446273,130,2,88,532,532,0,0,"App",9,"android"
86201917,125,1,6.8,555,555,0,0,"App",9,"android"
88948985,107,1,359.1,551,551,0,0,"App",9,"android"
89153481,105,1,6.8,555,555,0,0,"App",9,"android"
90975227,92,4,6.8,525,525,0,0,"App",9,"android"
92433991,81,2,19.9,534,534,0,0,"App",9,"android"
92931448,79,1,80,552,552,0,0,"App",9,"android"
93469761,76,2,12.9,435,435,0,0,"App",9,"android"
96208021,63,1,72,452,452,0,0,"App",9,"android"
96542901,62,2,59,433,433,0,0,"App",9,"android"
97127769,60,1,6.8,455,455,0,0,"App",9,"android"
97327624,60,1,18.8,455,455,0,0,"App",9,"android"
97383650,60,1,98,452,452,0,0,"Browser",9,"android"
97396956,60,1,25.8,454,454,0,0,"App",9,"android"
97547977,60,6,28,414,414,0,0,"App",9,"android"
97885173,59,1,99,452,452,0,0,"App",9,"android"
98093674,58,5,33,414,414,0,0,"App",9,"android"
98669294,57,1,13.6,455,455,0,0,"App",9,"android"
98752004,56,2,79,432,432,0,0,"App",9,"android"
98846269,56,1,96,452,452,0,0,"App",9,"android"
98951719,55,8,6.8,415,415,0,0,"App",9,"android"
99496013,53,6,14.97,415,415,0,0,"App",9,"android"
99809063,52,2,120,431,431,0,0,"App",9,"android"
99813286,52,1,46,453,453,0,0,"App",9,"android"
99878989,52,3,37.5,423,423,0,0,"App",9,"android"
100074794,52,4,105.6,422,422,0,0,"App",9,"android"
100243943,51,5,188,411,411,0,0,"App",9,"android"
100490797,50,1,58,453,453,0,0,"App",9,"android"
101120753,47,6,29.7,414,414,0,0,"App",9,"android"
101405435,46,1,78,452,452,0,0,"App",9,"android"
101673996,46,4,240,421,421,0,0,"App",9,"android"
101767056,45,2,17.6,435,435,0,0,"App",9,"android"
101818060,45,8,199,411,411,0,0,"App",9,"android"
101958244,45,3,195,421,421,0,0,"App",9,"android"
103321250,41,1,11.8,455,455,0,0,"App",9,"android"
103536310,40,8,29.8,414,414,0,0,"App",9,"android"
103693787,39,3,126,421,421,0,0,"App",9,"android"
104206806,37,3,12.8,425,425,0,0,"App",9,"android"
104510536,35,2,89,432,432,0,0,"App",9,"android"
105118577,32,4,79,422,422,0,0,"App",9,"android"
105675456,30,1,56,353,353,0,0,"Browser",9,"android"
105945638,29,1,42,353,353,0,0,"App",9,"android"
106006057,28,3,93.6,322,322,1,129,"App",9,"android"
106047832,28,2,6.8,335,335,0,0,"App",9,"android"
106056827,28,1,26,354,354,0,0,"App",9,"android"
106076943,28,1,169,351,351,0,0,"App",9,"android"
106128998,28,8,6.8,315,315,0,0,"App",9,"android"
106197996,28,1,98,352,352,0,0,"App",9,"android"
106590065,26,8,299.4,311,311,0,0,"App",9,"android"
106596579,26,3,7.2,325,325,0,0,"App",9,"android"
