customer,churn,revenue,mou,overage,roam,threeway,months,uniqsubs,phones,custcare,retcalls,dropvce,blckvce,unansvce,eqpdays,refurb,webcap,children,creditaa,prizmrur,mcycle,occprof,occcler,occcrft,occstud,occhmkr,occret,occself,travel,referred
1085417,0,37.49,727.5,0.0,0.0,0.6666667,10,1,1,1.333333,0,7.0,1.333333,23.66667,300,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1093235,0,89.5875,455.75,96.0,1.1975,0.0,10,1,1,2.333333,0,3.666667,2.0,24.66667,289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084938,0,34.99,36.25,0.0,0.0,0.0,12,2,1,0.0,0,1.333333,0.0,1.0,363,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1089933,0,73.59,1978.5,62.75,0.0,0.0,7,3,2,36.0,0,21.0,5.333333,69.33334,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1066496,0,71.9475,929.0,60.5,0.2925,0.0,13,1,3,2.0,0,4.0,3.333333,31.66667,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1065711,0,29.99,187.0,0.0,0.0,0.0,14,1,4,7.0,0,5.0,0.3333333,12.66667,69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1010531,0,76.965,769.25,85.0,0.0,0.6666667,30,1,3,0.0,0,10.66667,1.0,38.33333,276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1008224,0,21.145,99.75,2.5,0.0,0.0,34,3,3,2.666667,1,1.0,2.333333,14.33333,311,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1042101,0,71.96,76.25,31.5,0.0,0.0,15,2,1,0.0,0,0.3333333,0.0,2.333333,466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1016939,0,42.5725,772.5,39.5,0.0,0.0,28,2,2,0.0,0,6.666667,8.666667,53.33333,607,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1051114,0,73.5725,823.0,96.75,0.7375,0.0,15,2,1,0.0,1,2.333333,4.0,36.33333,444,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1018232,0,70.495,354.0,0.0,0.0,0.0,25,1,2,0.0,0,0.3333333,0.0,5.666667,451,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1021450,0,33.905,67.75,4.0,0.235,0.0,22,1,1,0.0,0,0.0,1.333333,0.3333333,661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1087954,0,39.99,210.0,0.0,0.0,0.6666667,12,1,1,6.0,0,0.0,5.333333,16.66667,344,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1079369,0,20.17,4.0,0.0,0.0,0.0,7,1,1,0.0,0,0.0,0.0,0.0,211,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1088442,0,125.8825,1114.75,184.25,0.0,0.6666667,10,1,1,0.6666667,0,34.0,4.666667,94.33334,278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1098603,0,54.6725,317.0,0.0,0.6825,1.0,39,2,4,1.333333,0,0.6666667,0.3333333,77.33334,202,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1030858,0,30.0,160.25,0.0,0.0,0.0,21,1,3,0.0,0,5.0,0.0,4.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096413,0,103.9325,806.75,133.0,0.0,0.0,8,1,1,0.0,0,0.0,0.0,0.0,213,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1032535,0,66.8,967.0,27.25,0.0,0.0,25,1,3,0.0,0,25.33333,3.0,77.0,78,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1010207,0,76.6925,654.0,0.0,23.485,0.0,34,1,4,0.3333333,0,16.0,7.333333,55.66667,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1026063,0,63.2475,1847.5,39.5,0.0,0.3333333,20,1,2,1.0,0,10.66667,1.0,74.66666,317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1087257,0,55.02,483.5,42.75,0.5925,0.0,10,1,1,0.3333333,0,9.666667,1.333333,48.33333,290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1097949,0,43.04,3.25,0.0,0.0975,0.0,48,1,2,2.333333,0,2.0,1.0,5.666667,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074703,0,90.025,1397.5,59.5,0.16,6.0,14,1,1,0.0,0,7.666667,0.3333333,29.0,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096733,0,10.2525,174.75,0.0,0.0,0.0,7,3,1,1.333333,0,0.6666667,0.0,5.0,204,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1027301,0,50.32,495.5,0.0,0.32,1.0,21,2,4,1.333333,1,2.333333,17.33333,28.0,293,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1086388,0,48.1675,627.5,15.75,5.2475,0.3333333,10,1,1,0.0,0,5.0,0.3333333,11.33333,294,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1061402,0,108.3775,678.25,80.0,2.57,3.333333,10,1,1,17.0,0,0.3333333,12.0,77.0,313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1065969,0,31.04,95.5,0.0,1.05,0.0,15,1,1,0.0,0,0.0,0.0,0.0,455,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1024916,0,62.8125,326.0,6.25,0.0,0.3333333,24,3,3,0.3333333,0,4.333333,4.0,13.66667,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1063780,0,35.075,34.5,0.0,0.0,0.3333333,12,1,2,0.3333333,0,1.333333,2.0,7.333333,360,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1061766,0,44.6375,364.0,39.5,0.0,0.0,16,1,1,0.0,0,1.666667,3.0,30.0,479,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1010480,0,58.27,386.5,0.0,1.305,1.666667,32,2,4,0.0,0,3.666667,0.3333333,16.66667,440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1026661,0,40.3925,143.0,3.75,0.0,0.0,20,2,1,0.0,0,3.333333,0.0,2.0,596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1028064,0,126.1475,834.75,176.75,4.9725,0.0,19,4,3,11.0,0,25.66667,2.333333,54.66667,56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1065310,0,30.83,58.25,0.0,0.0975,0.0,16,2,1,0.0,0,0.0,0.6666667,2.0,459,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1024429,0,40.2625,41.75,0.0,0.0,0.0,22,2,1,0.0,0,0.6666667,0.3333333,3.666667,683,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1022589,0,133.2025,2179.5,275.5,0.0,0.0,25,2,2,2.0,0,17.66667,5.333333,103.0,247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092341,0,76.595,996.75,178.25,4.72,0.0,10,1,2,4.0,0,2.666667,0.0,7.333333,285,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1007961,0,99.7475,605.75,90.75,4.1975,0.0,30,2,4,0.0,0,7.0,1.0,5.333333,148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1094732,0,3.8,20.0,9.5,0.0,0.0,7,3,1,0.0,0,0.6666667,0.3333333,0.6666667,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1025346,0,44.1375,314.75,22.25,0.0,0.0,26,1,1,1.666667,0,1.0,0.0,24.33333,779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094322,0,75.1375,903.5,52.25,0.0,0.0,7,1,1,3.333333,0,13.66667,2.0,24.33333,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1078538,0,49.65,449.5,19.5,0.0,0.0,13,3,2,0.0,0,4.666667,0.0,27.0,218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092053,0,84.5925,388.5,10.75,0.0,0.0,6,1,1,0.6666667,0,2.333333,0.0,18.33333,196,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1059900,0,35.6025,713.0,1.75,0.0,0.0,13,1,1,2.333333,0,11.33333,2.666667,20.0,383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096446,0,40.8825,191.25,15.75,4.0975,0.3333333,7,1,1,0.0,0,4.333333,3.666667,7.666667,212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1037735,0,70.02,765.5,34.5,1.9,0.6666667,17,1,1,2.0,0,19.0,4.666667,60.0,512,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1065448,0,36.28,898.5,0.0,0.0,0.0,14,1,1,0.0,0,0.0,0.0,0.0,397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092342,0,68.6325,961.0,12.0,7.3675,0.0,10,1,1,1.333333,0,23.33333,6.0,87.0,299,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1084654,0,10.0975,464.0,0.25,0.0,0.0,11,3,1,0.0,0,2.333333,0.3333333,31.66667,304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1020279,0,44.4675,420.0,0.0,1.9775,0.0,24,2,1,0.0,0,1.0,6.0,16.0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1046936,0,10.0,26.75,0.0,0.0,0.0,18,2,1,0.0,0,0.0,0.0,1.0,528,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1054726,0,42.59,251.25,19.0,0.0,0.0,16,1,1,0.0,0,0.6666667,2.333333,6.333333,460,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1060757,0,164.4525,1356.0,334.0,1.9275,0.3333333,12,3,1,1.0,0,17.0,24.0,220.6667,379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1052651,0,30.0,202.25,0.0,0.0,0.0,18,2,1,0.0,0,0.0,0.3333333,14.33333,538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1019412,0,108.3775,929.0,0.0,0.0,0.3333333,23,1,3,0.0,0,17.66667,3.666667,107.6667,301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1038333,0,261.305,1267.5,681.25,0.0,4.333333,17,1,1,0.0,0,29.66667,35.0,20.66667,505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1030794,0,67.575,209.0,0.0,0.0,0.0,25,2,1,0.0,0,3.333333,0.6666667,13.33333,739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1011685,0,50.335,206.0,0.25,0.0,0.0,33,1,3,0.0,0,2.0,0.6666667,10.33333,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1073015,0,54.98,420.25,33.5,0.0,0.0,8,4,1,0.0,0,0.0,0.0,0.0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1005466,0,17.2375,7.0,0.25,0.0,0.0,32,1,1,0.0,0,0.0,0.0,0.0,975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1025511,0,35.03,5.25,0.0,0.0,0.0,24,1,1,0.0,0,0.3333333,0.3333333,2.333333,716,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1002516,0,38.015,97.75,23.75,0.0,0.0,42,1,3,0.0,1,2.666667,0.0,0.0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1087364,0,104.58,852.25,125.0,0.0,1.0,12,1,1,7.333333,0,18.0,0.0,11.33333,351,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1088085,0,36.5,163.75,23.0,0.0,0.0,8,1,1,2.666667,0,5.0,1.0,12.0,235,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1013538,0,55.2125,508.25,0.5,0.0,0.0,28,1,3,0.6666667,0,14.0,7.666667,37.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1065663,0,42.47,534.75,22.0,0.0,0.0,16,1,1,5.333333,0,20.0,8.333333,44.66667,458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1009453,0,35.7325,441.5,0.0,0.0,0.0,33,1,2,12.33333,0,12.66667,3.333333,24.66667,819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1005688,0,61.4825,302.5,113.5,0.0,0.0,38,2,1,0.0,0,8.0,0.0,27.33333,1136,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1045689,0,101.8275,1190.5,141.25,0.0,0.3333333,16,1,3,0.6666667,0,14.0,0.0,25.0,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1064618,0,32.69,372.25,2.25,0.0,0.3333333,12,1,2,0.0,0,1.666667,28.0,23.33333,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1035892,0,40.7325,511.75,0.0,0.0,0.0,24,1,2,16.0,0,2.0,3.0,33.33333,156,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1009468,0,30.26,1.5,0.0,0.0,0.0,29,2,1,0.0,0,0.0,0.0,0.0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1023098,0,77.755,690.75,112.0,0.0,0.3333333,21,5,2,6.333333,0,11.33333,0.3333333,27.66667,596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1036448,0,24.7675,83.5,12.25,0.0,0.3333333,23,1,1,0.0,0,1.333333,0.0,4.0,693,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1012575,0,65.1175,971.25,37.75,0.0,0.6666667,32,1,2,1.333333,0,18.66667,0.3333333,22.0,489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095772,0,49.99,28.0,0.0,0.0,0.0,8,2,1,0.0,0,0.0,0.0,0.0,237,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1019394,0,65.255,731.0,0.0,0.0,0.0,25,4,1,0.0,0,3.333333,4.333333,61.0,748,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1036065,0,47.49,360.25,0.0,0.0,0.3333333,21,1,1,2.0,0,3.333333,12.0,11.33333,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1084862,0,10.495,261.0,0.0,0.0,1.0,8,2,1,0.0,0,4.333333,0.6666667,33.66667,257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075134,0,17.51,201.0,0.0,0.0,0.0,10,1,1,2.0,0,5.0,0.6666667,17.66667,291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1041535,0,122.705,1184.0,63.5,0.0,0.0,18,1,1,0.0,0,11.33333,6.333333,93.0,533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1083564,0,56.425,579.75,38.5,0.0,0.0,9,2,2,2.333333,0,3.333333,0.3333333,19.0,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1088815,0,52.7125,260.75,0.0,0.0,0.0,11,2,1,0.6666667,0,0.3333333,13.0,11.33333,334,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1043172,0,62.47,1109.25,52.25,0.0,0.0,21,1,3,4.0,0,7.666667,0.6666667,36.0,555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1085085,0,86.7425,482.5,126.5,0.0,0.6666667,8,1,1,7.333333,0,15.33333,0.6666667,41.33333,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048977,0,39.99,172.0,0.0,0.0,0.0,19,1,4,0.6666667,0,0.6666667,2.0,22.66667,176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1096148,0,52.6175,540.0,38.5,0.0,0.3333333,8,2,1,0.0,0,7.0,0.3333333,45.66667,224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1013055,0,89.2625,1220.5,15.0,0.0,0.0,26,1,2,0.6666667,0,12.0,14.66667,124.0,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1028087,0,30.575,74.5,0.25,0.4875,0.0,21,1,2,0.0,0,1.0,3.0,15.33333,312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1083243,0,41.6825,398.5,6.0,0.0975,0.0,13,1,1,1.0,0,1.666667,1.0,23.0,369,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1098532,0,33.815,148.0,0.0,0.0,0.0,40,1,4,0.0,0,2.0,0.6666667,9.333333,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1021893,0,30.0425,61.25,37.0,0.0,0.0,24,1,1,0.0,0,2.666667,0.3333333,8.333333,717,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1005331,0,16.435,3.5,0.0,0.2575,0.0,34,1,1,0.0,0,0.3333333,0.0,0.0,1042,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1073379,0,18.32,501.75,29.5,0.0,0.0,12,2,2,0.0,0,0.0,0.0,0.0,345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1041446,0,29.8525,144.75,6.75,0.0,0.0,20,2,2,0.0,0,1.333333,1.0,39.33333,55,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
1026071,0,31.4975,274.0,0.0,0.0,0.0,20,1,1,0.0,0,1.333333,7.666667,16.66667,602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1093858,0,38.99,321.5,0.0,0.0,0.0,8,1,1,5.333333,0,1.0,2.333333,25.0,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1058195,0,12.21,28.25,1.5,0.0,0.0,17,2,1,0.0,0,0.6666667,0.0,4.333333,498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1094552,0,182.8625,1342.5,218.75,0.0,2.666667,7,1,1,9.666667,0,7.666667,0.3333333,99.0,204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091753,0,68.4825,918.5,36.5,0.195,0.0,11,2,1,3.333333,0,12.66667,4.0,38.66667,306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1020155,0,114.23,1461.25,96.25,0.0,0.0,26,1,2,0.0,0,24.66667,1.666667,90.66666,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1069540,0,10.0,33.25,0.0,0.0,0.0,13,2,1,0.0,0,0.0,0.0,0.0,369,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1063552,0,29.99,265.75,0.0,0.0,0.3333333,12,1,1,2.666667,0,3.0,2.0,23.66667,361,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1012321,0,48.815,210.0,0.0,0.0,0.0,27,2,2,0.0,0,2.666667,2.333333,13.66667,234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035571,0,62.4125,931.75,0.25,0.0975,0.0,22,1,2,0.0,0,13.0,2.0,43.33333,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1052854,0,10.0,131.25,0.0,0.0,0.6666667,18,3,3,0.0,0,4.0,1.0,2.666667,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1057921,0,60.54,428.0,0.0,0.55,0.3333333,13,1,1,2.333333,0,1.666667,20.0,9.666667,392,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1035779,0,51.6425,933.5,0.0,0.0,1.666667,20,1,2,4.666667,0,9.666667,5.666667,41.33333,568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1065897,0,96.3825,626.25,161.75,0.0,0.0,9,1,1,5.666667,0,6.666667,6.0,38.0,287,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1060146,0,41.205,1119.5,0.0,0.0,0.3333333,13,1,1,3.333333,0,7.0,2.0,47.33333,382,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1091358,0,39.99,285.25,0.0,0.0,0.0,11,1,1,0.0,0,6.333333,7.333333,18.66667,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1017954,0,71.2525,495.75,85.25,0.0975,1.0,25,1,1,2.666667,0,1.0,2.333333,13.33333,763,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1020371,0,61.7375,519.5,16.75,0.0,0.0,22,1,1,0.0,0,1.333333,2.666667,26.33333,676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1036564,0,34.23,318.75,0.0,0.0,0.0,23,1,2,0.0,0,0.0,0.0,0.0,179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1032411,0,33.25,209.25,0.0,0.0,0.0,25,1,1,0.0,0,6.0,0.6666667,14.33333,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031890,1,31.485,303.75,3.5,0.0,0.0,19,1,2,0.0,0,3.0,3.333333,20.33333,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1033308,0,98.71,1310.5,82.0,1.0725,0.0,18,1,1,2.666667,0,8.333333,4.333333,18.66667,560,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1041291,0,36.3575,104.0,4.0,1.3775,0.0,18,1,1,1.666667,0,4.333333,1.666667,27.0,535,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1020092,0,34.6525,163.0,10.5,0.0,0.0,28,2,2,0.6666667,0,3.333333,0.0,11.66667,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1017904,0,30.715,335.75,1.25,0.0,0.0,23,1,2,0.0,1,0.6666667,3.333333,5.666667,636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1077694,0,94.3075,1266.75,129.0,1.315,0.0,13,2,1,0.0,0,16.66667,2.666667,90.0,387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1077665,0,37.68,206.25,0.0,0.71,1.333333,11,2,1,5.333333,0,2.333333,18.66667,19.33333,326,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1046492,0,29.99,23.0,0.0,0.0,0.0,16,2,1,0.0,0,2.0,0.3333333,3.0,486,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1099020,0,54.09,888.75,31.5,1.3575,0.0,36,2,6,1.666667,0,27.66667,3.666667,111.3333,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1064214,0,35.4725,279.75,0.0,5.1575,0.0,10,1,1,1.0,0,1.666667,1.333333,5.333333,296,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1084824,0,46.49,443.75,31.25,0.0,0.0,6,1,1,0.0,0,3.666667,0.0,13.0,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095199,0,133.9075,857.5,183.75,0.4175,0.0,7,1,1,0.0,0,9.333333,0.3333333,12.33333,190,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1048050,0,57.3525,585.75,49.5,0.0,0.0,19,1,5,0.0,0,17.33333,1.333333,77.0,81,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1095591,0,45.82,196.0,27.75,0.2925,0.0,9,1,1,0.0,0,1.333333,2.333333,9.333333,243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1003438,0,30.5175,283.0,0.0,0.0,0.0,35,2,2,0.0,0,3.666667,0.6666667,5.0,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1064873,0,34.99,1021.5,0.0,0.0,0.0,14,1,1,0.0,0,0.0,0.0,0.0,401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1009906,0,193.59,1573.5,364.5,0.0,0.0,31,2,7,0.0,0,11.0,0.6666667,42.66667,248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1041042,0,30.6325,80.5,0.0,0.0,0.0,16,1,1,0.0,0,1.333333,0.3333333,1.666667,476,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1031314,0,34.5925,192.25,78.75,4.905,0.0,23,2,2,0.0,0,1.666667,0.3333333,11.33333,675,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1088323,0,41.285,199.5,14.5,0.0,0.0,10,1,1,2.666667,0,0.6666667,1.333333,26.0,279,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1040254,0,34.725,149.75,0.0,0.0,0.0,20,1,1,0.3333333,0,0.6666667,2.666667,4.333333,592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1044278,1,66.48,628.25,50.25,0.0,0.3333333,15,1,1,3.666667,0,4.333333,5.0,45.0,444,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1009577,0,13.25,22.25,0.0,0.0,0.0,33,3,2,0.0,0,0.0,0.0,0.0,438,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1043214,0,39.07,404.75,24.5,0.0,0.0,19,1,1,0.3333333,0,0.6666667,3.666667,65.66666,564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1077026,0,50.27,421.5,14.25,0.2925,0.0,9,1,2,1.0,0,3.666667,21.33333,11.66667,117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1002567,0,387.7625,3442.5,792.25,0.0,1.0,42,1,4,7.0,0,32.0,1.333333,123.6667,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1034261,0,53.8925,582.5,10.5,0.0,0.0,22,1,1,10.33333,0,7.666667,0.3333333,28.66667,658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092152,0,59.4425,837.0,35.75,0.905,0.6666667,10,1,1,0.0,0,5.666667,1.0,89.0,302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1045991,0,29.99,156.75,0.0,0.0,0.0,20,2,2,0.0,0,0.3333333,0.6666667,5.666667,395,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1043760,0,30.4325,123.5,0.0,0.195,0.0,19,1,1,2.666667,0,1.333333,0.0,12.66667,558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1024132,0,47.9675,275.25,9.75,0.0,0.0,27,1,1,0.0,0,36.66667,3.0,8.666667,793,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1013949,0,68.405,339.0,54.75,0.0,0.0,27,1,1,0.0,0,7.0,0.3333333,15.33333,829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1051162,0,122.765,1849.25,134.0,0.0,1.666667,17,1,2,2.0,0,35.33333,1.666667,147.6667,352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1092400,0,34.99,174.0,0.0,0.0,1.0,10,3,1,0.0,0,1.333333,0.0,20.66667,298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014735,0,70.03,264.75,90.25,0.0,0.0,25,1,2,0.0,0,4.0,3.333333,41.0,752,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1028286,1,30.27,73.5,0.0,0.0,0.6666667,19,1,1,0.0,0,1.333333,0.0,3.0,581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014222,0,39.615,329.0,20.75,0.0,0.0,25,1,2,8.666667,0,0.6666667,0.3333333,17.0,218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1016687,0,17.145,4.5,0.0,0.0,0.0,24,2,1,2.0,0,0.0,0.6666667,3.333333,718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1056802,0,88.88,366.25,0.0,0.64,0.0,17,2,1,0.0,0,1.333333,0.0,3.0,506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096792,0,93.755,823.25,88.25,0.0,0.0,7,1,1,1.0,0,7.333333,0.0,68.33334,202,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1028717,0,30.7,311.5,2.0,0.0,0.0,25,1,2,0.0,0,3.333333,0.0,9.0,692,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1026130,0,53.03,164.0,0.0,14.97,0.3333333,20,1,1,0.3333333,0,6.0,0.6666667,6.333333,601,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1047363,0,46.07,257.5,40.5,1.6575,0.0,16,1,1,0.0,0,3.0,1.666667,11.33333,477,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
