Student_ID,Email,Class_Hours,Female,Age,Income,GPA
7518,1,122,1,31,107,3.73
7519,1,121,0,39,117,4.0
7520,0,84,1,30,105,4.0
7521,1,75,1,31,98,4.0
7522,1,39,1,32,101,3.62
7523,1,65,1,28,90,3.47
7524,1,121,0,37,72,2.83
7525,1,104,1,24,93,3.18
7526,1,104,0,31,97,4.0
7527,1,103,1,34,75,3.04
7528,1,100,1,38,111,4.0
7529,1,93,0,38,106,4.0
7530,1,77,1,30,73,4.0
7531,1,82,1,33,111,3.55
7532,1,119,1,28,88,3.85
7533,0,60,1,29,81,3.41
7534,1,119,1,38,107,3.68
7535,1,112,0,39,91,3.52
7536,1,113,0,38,119,4.0
7537,0,24,0,23,80,2.83
7538,1,45,1,37,68,3.6
7539,1,65,1,39,88,3.35
7540,1,120,1,27,103,4.0
7541,1,118,1,30,79,4.0
7542,1,38,1,36,73,4.0
7543,1,67,1,31,95,3.44
7544,0,103,0,40,72,4.0
7545,1,62,1,29,96,3.89
7546,0,116,1,34,87,3.33
7547,1,82,0,36,99,4.0
7548,1,123,1,30,73,4.0
7549,0,71,0,37,110,4.0
7550,1,65,0,31,89,4.0
7551,1,69,0,28,103,3.32
7552,1,123,1,22,105,3.8
7553,0,54,0,28,76,3.66
7554,1,102,1,35,104,3.4
7555,0,67,0,38,72,4.0
7556,1,123,1,25,73,3.88
7557,1,58,1,27,119,4.0
7558,1,81,1,23,108,4.0
7559,1,55,1,34,120,4.0
7560,0,77,0,39,87,3.01
7561,1,71,0,33,93,3.23
7562,1,42,0,32,99,4.0
7563,1,118,1,31,92,4.0
7564,1,67,0,22,82,3.65
7565,0,71,1,35,79,4.0
7566,1,74,0,32,95,4.0
7567,1,78,0,33,77,4.0
7568,0,23,1,38,77,3.34
7569,0,105,0,36,98,4.0
7570,1,68,1,36,91,3.82
7571,1,109,1,39,105,4.0
7572,0,30,1,40,86,3.5
7573,1,85,1,32,84,3.93
7574,0,114,0,22,98,4.0
7575,0,59,1,29,81,3.07
7576,1,54,1,36,83,4.0
7577,1,45,1,21,83,4.0
7578,1,115,0,21,89,4.0
7579,1,62,0,21,117,4.0
7580,0,112,0,35,73,2.85
7581,1,62,0,30,110,4.0
7582,1,83,1,27,102,3.4
7583,1,85,1,22,114,4.0
7584,0,36,1,35,120,3.39
7585,1,92,1,26,112,3.97
7586,1,99,0,25,105,3.22
7587,1,101,1,33,74,2.84
7588,0,73,0,31,75,4.0
7589,1,116,1,27,97,4.0
7590,0,93,1,33,68,3.89
7591,1,56,1,25,101,3.58
7592,1,67,0,36,64,4.0
7593,0,43,0,25,108,4.0
7594,1,46,0,23,87,4.0
7595,1,105,1,36,94,4.0
7596,1,80,0,34,82,2.96
7597,1,86,1,24,65,2.93
7598,1,110,1,22,109,4.0
7599,0,56,0,37,111,4.0
7600,1,74,1,36,87,3.84
7601,0,85,0,27,101,3.67
7602,1,45,1,33,87,4.0
7603,1,117,1,22,96,4.0
7604,1,69,0,30,103,4.0
7605,1,102,1,20,100,4.0
7606,0,123,0,28,111,3.57
7607,1,83,1,22,99,3.62
7608,1,55,0,30,92,4.0
7609,1,56,1,28,81,4.0
7610,1,39,1,29,85,3.19
7611,0,100,1,21,103,3.51
7612,1,61,1,27,71,4.0
7613,0,45,0,35,107,3.85
7614,1,104,1,27,88,4.0
7615,1,64,1,34,81,4.0
7616,1,91,1,27,77,4.0
7617,1,79,1,28,101,4.0
7618,0,57,0,31,92,3.48
7619,1,85,0,39,114,4.0
7620,1,61,1,22,74,3.09
7621,1,115,0,21,84,4.0
7622,1,44,1,32,91,4.0
7623,0,26,1,39,81,3.51
7624,1,71,0,40,92,3.24
7625,1,52,1,30,96,3.2
7626,0,98,0,29,99,4.0
7627,0,62,0,33,113,3.31
7628,1,59,1,31,74,4.0
7629,0,61,0,33,97,4.0
7630,1,53,0,37,83,4.0
7631,1,67,1,35,98,4.0
7632,0,81,0,30,98,3.74
7633,1,117,1,29,78,4.0
7634,1,64,0,33,79,2.87
7635,0,56,0,29,99,3.22
7636,1,111,1,29,92,3.85
7637,1,39,1,20,89,4.0
7638,0,54,0,23,101,3.08
7639,1,82,1,30,102,4.0
7640,0,81,1,36,85,3.56
7641,1,50,1,26,80,4.0
7642,1,75,1,30,74,3.91
7643,1,91,1,27,92,4.0
7644,1,82,1,22,72,4.0
7645,0,81,1,39,93,4.0
7646,0,93,0,37,109,3.97
7647,1,72,1,22,87,3.92
7648,1,42,1,34,84,4.0
7649,0,36,1,27,120,3.7
7650,0,110,1,40,113,3.41
7651,1,98,1,26,81,3.54
7652,1,110,1,25,94,4.0
7653,1,125,1,31,97,3.58
7654,0,96,0,37,95,3.21
7655,1,104,0,24,117,3.61
7656,0,89,0,34,93,4.0
7657,1,60,0,21,95,4.0
7658,0,119,0,38,102,4.0
7659,1,92,1,22,109,3.83
7660,0,50,0,38,105,4.0
7661,1,59,1,30,100,4.0
7662,0,99,0,29,70,3.73
7663,0,49,0,39,85,4.0
7664,0,33,1,40,103,4.0
7665,1,79,1,33,96,4.0
7666,1,117,1,23,104,4.0
7667,0,71,0,30,118,4.0
7668,1,106,0,31,76,3.37
7669,1,115,0,30,108,3.71
7670,0,107,1,31,87,4.0
7671,1,93,0,20,105,4.0
7672,1,103,1,34,91,3.89
7673,1,65,0,34,120,4.0
7674,1,47,1,22,94,3.89
7675,1,85,1,31,83,3.48
7676,0,26,1,31,98,3.09
7677,1,80,0,34,97,4.0
7678,1,47,0,22,108,4.0
7679,0,38,1,33,98,4.0
7680,1,126,1,26,120,4.0
7681,1,95,0,30,90,4.0
7682,1,98,1,35,91,4.0
7683,1,70,0,34,84,3.61
7684,1,77,1,22,93,4.0
7685,1,65,1,32,95,3.25
7686,1,76,0,39,96,4.0
7687,1,90,0,23,93,4.0
7688,0,42,1,37,83,4.0
7689,1,59,1,34,80,3.8
7690,1,80,0,35,87,3.86
7691,1,77,1,26,108,4.0
7692,1,115,0,26,111,3.7
7693,1,115,1,38,91,4.0
7694,0,53,1,27,79,3.0
7695,0,69,0,21,91,4.0
7696,1,133,0,32,120,4.0
7697,1,119,1,22,106,4.0
7698,0,48,0,36,100,4.0
7699,0,55,1,33,105,3.73
7700,1,49,1,37,114,3.68
7701,1,96,0,36,76,4.0
7702,1,63,0,22,87,4.0
7703,1,82,0,28,85,3.35
7704,1,110,1,35,100,3.24
7705,0,106,1,28,94,4.0
7706,1,70,1,39,103,3.73
7707,1,57,1,35,85,3.39
7708,0,111,0,20,111,4.0
7709,1,73,1,38,91,4.0
7710,1,114,0,22,102,3.98
7711,1,55,1,23,109,4.0
7712,1,127,1,35,108,4.0
7713,1,84,1,37,97,4.0
7714,1,54,1,31,103,3.52
7715,1,93,1,26,116,3.86
7716,1,116,0,27,99,3.2
7717,1,71,1,27,82,3.53
7718,0,45,0,27,100,4.0
7719,1,92,1,25,91,4.0
7720,0,100,0,32,64,4.0
7721,1,50,1,38,98,4.0
7722,0,31,0,26,94,4.0
7723,1,46,1,24,108,4.0
7724,0,43,0,37,81,2.82
7725,1,30,0,35,71,3.71
7726,0,68,1,39,94,4.0
7727,1,104,1,23,97,3.6
7728,1,103,1,23,93,3.44
7729,0,85,0,31,92,3.47
7730,1,63,1,32,77,4.0
7731,1,105,1,30,90,3.29
7732,0,80,1,32,87,4.0
7733,1,122,1,24,107,4.0
7734,1,80,0,30,97,3.68
7735,1,54,1,33,88,4.0
7736,0,92,0,29,116,4.0
7737,1,47,0,34,88,3.64
7738,1,130,1,29,100,4.0
7739,1,100,0,27,90,3.63
7740,1,114,1,26,115,4.0
7741,1,99,0,28,93,3.94
7742,1,45,1,20,94,3.45
7743,1,78,0,33,90,4.0
7744,1,99,1,37,95,3.62
7745,0,50,1,27,109,3.48
7746,1,102,1,21,104,3.31
7747,1,114,1,40,92,3.51
7748,1,65,0,25,116,4.0
7749,1,59,1,23,104,4.0
7750,1,117,0,27,86,4.0
7751,1,32,1,35,73,3.37
7752,1,58,0,26,86,4.0
7753,1,76,1,31,98,3.54
7754,1,103,1,28,100,4.0
7755,1,136,1,22,111,4.0
7756,0,55,0,27,77,2.85
7757,1,126,1,34,86,4.0
7758,0,58,0,32,76,4.0
7759,1,97,0,22,73,4.0
7760,1,51,1,23,83,4.0
7761,0,71,0,33,97,4.0
7762,1,122,1,36,103,4.0
7763,1,65,1,27,79,4.0
7764,0,33,0,32,81,3.51
7765,1,79,0,23,67,3.9
7766,1,76,0,26,95,3.62
7767,1,57,1,20,82,4.0
7768,1,128,1,35,115,4.0
7769,1,96,1,28,98,4.0
7770,1,67,0,36,90,4.0
7771,1,130,1,34,83,4.0
7772,1,41,0,37,71,3.2
7773,1,114,1,26,73,3.99
7774,1,57,1,24,83,3.9
7775,1,58,1,39,82,4.0
7776,1,81,1,34,78,3.64
7777,1,101,1,37,97,4.0
7778,0,93,0,20,99,3.8
7779,0,24,0,27,86,3.08
7780,1,69,1,35,119,3.51
7781,1,92,1,22,68,3.01
7782,1,119,1,31,93,3.09
7783,1,97,0,29,89,3.96
7784,1,61,1,20,84,4.0
7785,1,78,0,25,82,3.08
7786,1,99,1,26,92,4.0
7787,1,50,1,22,89,4.0
7788,0,75,0,33,87,3.16
7789,1,78,1,25,74,3.65
7790,1,65,1,26,69,4.0
7791,1,93,1,38,88,3.01
7792,1,94,1,29,86,3.26
7793,0,118,1,28,89,4.0
7794,0,67,0,34,90,4.0
7795,1,83,0,38,85,3.78
7796,1,52,1,20,89,4.0
7797,1,84,0,29,80,4.0
7798,1,45,1,32,113,4.0
7799,1,48,1,26,81,3.56
7800,1,52,1,35,87,3.95
7801,1,95,1,39,82,4.0
7802,0,75,1,39,82,3.06
7803,1,110,0,25,92,4.0
7804,1,81,1,25,91,3.87
7805,1,80,1,39,86,3.7
7806,1,52,1,29,88,4.0
7807,1,100,0,24,82,3.06
7808,0,25,0,34,98,3.05
7809,1,83,1,26,120,4.0
7810,1,52,1,25,80,3.67
7811,0,101,1,38,98,4.0
7812,1,99,1,23,93,3.16
7813,1,106,1,21,101,3.88
7814,1,52,1,25,102,3.59
7815,1,102,1,32,95,4.0
7816,1,101,1,22,91,3.47
7817,1,36,1,29,86,3.88
7818,0,54,0,33,81,4.0
7819,1,42,0,37,91,4.0
7820,1,99,1,25,74,4.0
7821,0,44,1,36,84,3.8
7822,1,66,1,25,107,4.0
7823,0,34,1,34,93,4.0
7824,1,83,0,29,104,4.0
7825,1,45,1,22,113,4.0
7826,0,106,0,34,90,4.0
7827,1,37,0,24,95,4.0
7828,1,40,1,24,88,3.27
7829,1,96,1,27,81,4.0
7830,1,122,1,33,79,4.0
7831,1,125,1,25,104,4.0
7832,1,46,1,24,95,4.0
7833,1,70,1,20,118,4.0
7834,1,87,0,29,106,4.0
7835,1,35,1,29,82,2.94
7836,1,90,1,25,104,4.0
7837,0,68,0,21,88,3.82
7838,1,94,0,29,109,4.0
7839,0,112,1,36,85,4.0
7840,1,58,0,34,77,4.0
7841,0,82,1,37,81,3.02
7842,1,75,1,20,82,3.72
7843,1,76,1,39,80,4.0
7844,0,83,1,27,84,3.0
7845,0,118,0,40,104,3.51
7846,1,121,0,25,117,4.0
7847,1,88,0,29,73,2.99
7848,1,83,1,27,110,3.3
7849,1,76,1,27,85,4.0
7850,1,113,1,37,97,4.0
7851,1,54,1,35,69,4.0
7852,0,84,0,40,99,4.0
7853,1,77,0,32,64,4.0
7854,0,89,1,29,96,3.94
7855,1,56,1,22,96,4.0
7856,0,93,1,40,95,3.9
7857,0,83,1,31,82,3.62
7858,0,45,1,34,100,3.99
7859,1,81,1,28,97,4.0
7860,0,90,1,31,89,4.0
7861,0,113,1,39,101,3.83
7862,1,49,1,23,91,3.93
7863,1,40,1,26,99,4.0
7864,1,47,0,23,90,3.0
7865,1,132,1,36,95,4.0
7866,1,109,0,21,100,3.91
7867,1,94,1,22,86,3.72
7868,1,46,1,26,75,3.74
7869,1,77,1,30,96,3.9
7870,1,109,1,28,109,4.0
7871,0,112,0,21,96,4.0
7872,1,75,1,39,96,4.0
7873,0,121,0,39,91,4.0
7874,0,42,0,26,102,4.0
7875,1,73,1,35,89,3.66
7876,1,119,1,32,86,4.0
7877,1,99,0,25,107,4.0
7878,0,99,1,25,85,2.99
7879,0,115,0,30,104,3.84
7880,1,89,1,28,107,4.0
7881,1,61,1,26,100,4.0
7882,0,87,1,36,75,3.51
7883,1,90,1,30,92,3.52
7884,1,105,0,33,89,3.31
7885,1,84,1,24,85,3.75
7886,0,102,0,31,94,3.33
7887,1,123,1,26,103,3.4
7888,1,106,1,31,86,3.68
7889,1,108,1,36,90,4.0
7890,0,79,1,35,89,3.28
7891,1,83,1,27,108,3.27
7892,1,126,1,34,88,3.05
7893,0,82,0,39,75,3.28
7894,1,110,1,33,70,3.18
7895,1,86,1,23,97,4.0
7896,0,76,0,34,81,3.72
7897,0,90,0,22,101,3.66
7898,0,92,1,37,73,4.0
7899,1,78,1,30,84,3.95
7900,0,53,0,28,73,2.92
7901,1,60,1,21,98,3.67
7902,1,79,1,28,101,4.0
7903,1,58,1,38,97,4.0
7904,0,61,0,20,77,3.28
7905,1,116,1,29,82,3.25
7906,1,128,0,39,95,3.94
7907,1,87,1,28,68,3.75
7908,1,47,0,29,89,3.71
7909,1,82,1,32,113,4.0
7910,1,92,1,29,89,3.46
7911,0,54,0,23,71,2.94
7912,1,55,1,20,83,4.0
7913,1,57,1,32,83,4.0
7914,0,76,1,38,120,3.58
7915,1,63,1,22,115,4.0
7916,1,63,1,24,102,4.0
7917,1,115,0,27,87,3.46
7918,1,115,1,36,109,4.0
7919,1,39,1,25,76,3.77
7920,0,60,1,38,107,4.0
7921,0,79,0,21,105,3.94
7922,1,37,0,39,90,3.06
7923,1,105,1,31,108,4.0
7924,1,72,1,33,86,3.8
7925,1,65,0,27,74,2.92
7926,1,65,1,36,106,4.0
7927,0,55,0,23,91,2.93
7928,1,116,0,21,100,3.42
7929,1,114,0,28,117,4.0
7930,1,121,1,37,82,2.99
7931,1,100,0,35,90,4.0
7932,1,94,0,30,114,4.0
7933,0,51,1,31,101,3.46
7934,1,98,1,23,82,3.76
7935,1,121,1,37,79,4.0
7936,1,42,1,36,85,3.85
7937,1,77,1,33,82,4.0
7938,1,52,1,29,95,3.86
7939,1,113,1,39,93,3.33
7940,1,94,1,38,96,3.24
7941,1,119,1,33,80,4.0
7942,0,30,0,27,91,3.39
7943,1,115,0,32,64,4.0
7944,1,44,1,32,94,4.0
7945,1,66,1,28,108,3.28
7946,1,46,1,26,72,3.22
7947,0,40,0,28,99,3.57
7948,1,49,0,31,83,4.0
7949,1,82,0,29,103,4.0
7950,1,110,1,25,94,3.16
7951,1,119,0,35,98,3.48
7952,1,91,1,31,93,3.78
7953,1,52,0,21,111,3.47
7954,0,35,1,27,97,4.0
7955,1,79,0,38,82,3.78
7956,0,98,1,35,93,3.67
7957,0,84,0,26,87,3.9
7958,0,81,0,39,94,3.65
7959,1,40,1,22,86,3.65
7960,1,73,1,39,83,3.46
7961,1,87,0,25,95,4.0
7962,1,94,1,20,93,3.92
7963,0,29,1,29,107,3.56
7964,1,52,1,27,86,2.99
7965,1,119,1,31,64,3.04
7966,1,82,1,36,87,3.05
7967,1,99,1,37,69,3.66
7968,1,66,1,28,98,3.53
7969,1,87,1,29,69,3.63
7970,0,56,0,23,78,3.44
7971,1,61,0,21,87,3.95
7972,0,70,0,33,114,4.0
7973,1,78,1,21,77,3.83
7974,0,55,0,35,92,3.05
7975,0,50,1,31,100,3.14
7976,1,100,1,24,113,3.65
7977,1,72,0,31,103,3.88
7978,0,46,0,24,107,3.16
7979,1,108,0,29,104,3.7
7980,1,100,0,36,75,4.0
7981,1,120,1,29,97,3.25
7982,1,92,1,23,104,4.0
7983,0,50,0,34,79,4.0
7984,1,118,1,24,84,4.0
7985,1,62,1,35,81,4.0
7986,0,88,0,30,103,3.19
7987,1,50,0,29,91,3.21
7988,1,94,1,37,88,3.24
7989,1,108,0,34,74,2.96
7990,1,84,0,21,91,3.57
7991,1,78,0,26,84,4.0
7992,0,120,1,37,95,3.56
7993,0,23,1,20,76,3.35
7994,1,69,1,31,94,4.0
7995,1,121,1,35,86,3.15
7996,1,94,1,32,75,3.57
7997,1,83,1,35,73,3.43
7998,1,95,1,35,76,4.0
7999,0,56,0,34,89,3.92
8000,0,34,1,36,94,4.0
8001,1,59,0,33,96,3.22
8002,1,67,0,28,96,4.0
8003,1,80,1,29,81,3.56
8004,0,67,0,34,107,4.0
8005,1,86,1,38,86,4.0
8006,1,57,1,25,98,4.0
8007,1,51,0,27,90,3.91
8008,1,70,1,39,97,3.31
8009,0,70,0,32,89,3.67
8010,1,71,1,24,98,4.0
8011,1,87,0,33,92,3.19
8012,1,69,1,40,103,4.0
8013,0,41,0,36,81,4.0
8014,1,113,1,35,67,3.61
8015,0,42,0,24,78,3.88
8016,0,119,0,38,107,3.37
8017,1,129,1,31,90,3.43
8018,0,91,0,38,93,3.51
8019,1,81,1,27,77,3.64
8020,1,110,0,21,93,4.0
8021,1,116,1,30,78,3.61
8022,1,99,0,25,80,3.85
8023,0,33,0,34,86,3.19
8024,0,28,1,39,98,4.0
8025,1,57,1,34,100,4.0
8026,1,57,1,38,100,3.98
8027,1,47,0,29,70,4.0
8028,1,86,1,35,92,4.0
8029,1,86,1,37,89,4.0
8030,0,91,0,34,71,4.0
8031,1,57,1,30,92,4.0
8032,1,42,0,33,88,4.0
8033,1,102,1,34,99,3.91
8034,1,81,1,25,93,3.2
8035,1,96,0,36,84,4.0
8036,1,75,1,39,105,3.48
8037,1,101,1,29,64,3.24
8038,0,89,0,34,91,3.24
8039,0,82,1,35,67,3.45
8040,1,33,0,33,79,3.37
8041,0,109,0,31,99,4.0
8042,1,70,1,38,74,4.0
8043,1,43,1,29,72,2.93
8044,0,104,0,21,120,4.0
8045,1,77,1,37,73,3.09
8046,1,43,1,33,115,3.29
8047,1,108,0,37,90,4.0
8048,1,77,1,23,85,4.0
8049,1,106,0,21,100,3.35
8050,1,113,1,39,111,3.89
8051,1,41,1,23,76,3.2
8052,1,94,1,36,85,4.0
8053,0,62,0,36,104,3.58
8054,0,79,0,34,96,3.85
8055,1,46,0,23,107,4.0
8056,1,95,1,33,99,4.0
8057,0,105,1,38,117,4.0
8058,1,132,1,29,95,4.0
8059,0,57,1,28,95,3.97
8060,1,53,1,29,97,4.0
8061,1,67,0,22,90,3.36
8062,0,31,1,38,104,4.0
8063,1,72,0,37,95,3.51
8064,1,126,1,40,103,4.0
8065,1,55,0,32,105,3.68
8066,1,83,1,35,98,3.71
8067,1,91,1,24,99,3.3
8068,1,52,1,33,78,4.0
8069,1,66,1,33,84,3.43
8070,0,114,1,38,104,3.43
8071,1,68,1,37,112,3.67
8072,1,90,1,39,65,3.25
8073,0,37,0,37,84,3.85
8074,1,97,0,37,92,3.7
8075,0,47,0,21,80,2.95
8076,0,46,1,37,80,3.98
8077,0,40,0,32,99,4.0
8078,1,46,1,28,114,4.0
8079,1,124,1,21,64,4.0
8080,0,63,1,34,90,3.19
8081,1,113,1,27,98,4.0
8082,1,127,1,29,103,4.0
8083,1,58,1,34,96,4.0
8084,1,125,1,38,117,4.0
8085,0,92,0,37,92,3.57
8086,0,84,0,29,110,3.75
8087,1,109,0,28,83,4.0
8088,0,34,0,25,93,3.02
8089,0,48,1,27,75,4.0
8090,0,41,0,22,105,4.0
8091,1,118,0,39,90,3.62
8092,1,46,1,31,97,3.5
8093,1,128,1,23,88,3.4
8094,0,36,0,27,100,3.17
8095,0,88,1,31,98,3.26
8096,0,84,0,31,78,3.11
8097,0,109,1,21,79,2.93
8098,0,56,1,39,92,3.55
8099,1,70,1,26,101,3.73
8100,1,123,1,20,118,4.0
8101,0,120,0,22,96,4.0
8102,1,38,0,32,106,3.44
8103,1,91,1,23,69,3.22
8104,1,66,1,21,120,4.0
8105,1,103,0,28,100,3.3
8106,0,99,0,32,91,3.92
8107,1,109,1,22,90,3.8
8108,1,74,1,26,76,3.51
8109,1,47,0,28,81,4.0
8110,1,95,0,23,119,4.0
8111,1,110,1,30,78,4.0
8112,1,119,1,22,78,3.33
8113,0,67,0,21,82,4.0
8114,1,54,0,30,75,3.83
8115,1,49,1,25,92,4.0
8116,1,116,1,22,107,4.0
8117,1,84,0,28,83,4.0
8118,0,87,1,38,73,4.0
8119,1,53,1,34,96,3.76
8120,0,27,1,36,91,3.99
8121,1,132,1,37,106,4.0
8122,1,110,0,39,86,4.0
8123,1,75,1,35,88,4.0
8124,1,76,0,32,90,3.63
8125,0,115,1,27,93,3.87
8126,1,53,1,24,87,3.07
8127,1,112,1,34,84,4.0
8128,0,19,0,40,66,2.84
8129,1,116,0,29,84,4.0
8130,1,95,1,34,102,4.0
8131,1,82,0,30,104,3.88
8132,1,100,0,29,85,4.0
8133,0,36,0,28,110,4.0
8134,1,53,1,30,92,3.14
8135,1,68,0,27,73,3.56
8136,1,91,1,35,69,4.0
8137,0,44,1,37,109,4.0
8138,1,69,0,38,87,3.96
8139,1,59,1,25,75,4.0
8140,0,79,1,38,64,3.04
8141,1,123,1,27,86,3.79
8142,1,48,0,26,98,3.03
8143,0,40,0,35,82,3.12
8144,1,91,1,26,77,3.9
8145,1,76,0,21,84,3.99
8146,1,108,1,27,109,3.49
8147,1,61,1,34,72,4.0
8148,1,83,0,27,83,3.58
8149,1,78,1,33,109,4.0
8150,1,65,1,33,99,3.86
8151,1,105,1,35,95,3.34
8152,0,100,0,38,83,4.0
8153,1,69,1,29,92,4.0
8154,0,83,0,23,84,3.62
8155,1,47,0,26,80,3.51
8156,0,96,1,29,77,3.17
8157,0,54,0,34,103,3.71
8158,1,51,1,20,91,3.07
8159,1,128,1,26,96,4.0
8160,0,67,0,36,94,4.0
8161,0,89,0,33,98,4.0
8162,0,100,1,35,88,3.04
8163,1,101,1,36,85,4.0
8164,1,88,1,36,81,3.81
8165,1,66,1,34,72,3.2
8166,1,122,1,29,76,4.0
8167,1,48,1,40,87,3.61
8168,0,103,0,31,70,3.2
8169,1,98,1,24,73,3.15
8170,1,95,1,26,107,4.0
8171,0,55,0,34,95,3.14
8172,1,47,0,38,86,4.0
8173,1,85,1,24,120,4.0
8174,1,106,1,22,69,3.68
8175,0,97,0,38,106,3.06
8176,1,98,1,38,90,4.0
8177,1,134,1,26,103,4.0
8178,1,127,0,28,94,3.82
8179,0,59,1,33,66,4.0
8180,0,42,1,27,93,3.16
8181,1,82,1,38,97,3.8
8182,1,112,1,22,64,3.89
8183,1,86,1,21,119,4.0
8184,1,65,0,24,96,3.33
8185,1,109,1,26,101,3.71
8186,1,94,1,22,76,3.46
8187,1,131,1,21,102,4.0
8188,0,81,0,35,107,3.72
8189,1,128,1,23,96,3.47
8190,0,54,1,38,92,4.0
8191,1,113,0,27,79,3.64
8192,1,70,1,33,89,3.88
8193,1,113,1,25,85,4.0
8194,1,127,1,25,100,4.0
8195,1,94,1,31,80,4.0
8196,0,95,1,31,100,3.17
8197,1,123,0,35,80,4.0
8198,1,70,1,35,88,3.37
8199,1,87,1,33,101,3.69
8200,1,119,1,29,82,3.27
8201,0,92,1,38,101,4.0
8202,1,122,1,32,100,4.0
8203,1,92,0,40,88,4.0
8204,1,111,1,36,108,4.0
8205,1,33,0,21,93,3.14
8206,1,72,1,26,107,3.78
8207,1,116,1,31,117,4.0
8208,1,74,1,34,89,3.6
8209,1,72,1,31,101,3.52
8210,1,126,1,36,83,4.0
8211,1,87,1,26,78,4.0
8212,0,43,0,24,89,3.58
8213,1,78,1,21,73,4.0
8214,1,84,1,31,79,4.0
8215,1,130,1,34,100,3.11
8216,1,103,1,27,85,3.71
8217,1,88,1,32,102,3.7
8218,1,78,1,21,96,3.5
8219,1,129,1,22,118,3.78
8220,1,97,0,34,99,4.0
8221,0,63,0,27,108,4.0
8222,1,83,1,33,98,4.0
8223,1,63,1,37,96,3.49
8224,0,119,0,37,108,3.43
8225,1,106,1,23,101,4.0
8226,1,75,1,30,95,4.0
8227,1,55,1,35,95,4.0
8228,1,53,1,35,100,3.22
8229,1,81,1,36,83,4.0
8230,1,79,1,25,82,3.75
8231,1,80,1,24,112,3.53
8232,1,124,1,32,118,4.0
8233,1,125,0,35,79,4.0
8234,1,66,1,26,83,3.02
8235,1,69,1,22,108,4.0
8236,1,112,1,34,99,4.0
8237,0,70,0,26,101,3.66
8238,0,48,0,23,105,3.35
8239,1,50,0,23,89,3.67
8240,1,64,1,26,97,3.51
8241,1,35,0,32,96,3.94
8242,1,121,0,27,80,4.0
8243,1,79,1,20,96,4.0
8244,1,49,1,22,109,4.0
8245,1,50,1,26,87,3.21
8246,0,58,0,33,94,4.0
8247,1,89,1,22,95,3.59
8248,1,102,1,31,88,3.54
8249,0,58,0,22,101,4.0
8250,1,123,0,24,82,4.0
8251,0,102,0,23,111,4.0
8252,1,115,0,21,101,4.0
8253,1,66,1,33,79,4.0
8254,0,67,0,29,116,4.0
8255,0,76,1,37,94,3.38
8256,1,75,0,22,82,3.99
8257,1,63,1,23,107,3.21
8258,1,129,0,26,99,3.38
8259,0,98,0,35,67,2.68
8260,0,45,0,26,85,3.21
8261,1,123,1,28,96,4.0
8262,1,86,1,26,64,3.53
8263,1,35,0,22,93,3.67
8264,1,71,1,39,94,4.0
8265,1,34,0,31,75,4.0
8266,1,46,1,36,96,4.0
8267,0,43,0,33,92,3.81
8268,1,78,1,30,75,3.4
8269,1,71,0,22,105,3.29
8270,0,43,0,33,104,4.0
8271,1,74,1,23,88,4.0
8272,1,64,1,28,89,3.36
8273,1,78,1,33,102,4.0
8274,1,53,1,36,89,4.0
8275,0,76,1,34,65,3.04
8276,1,40,0,33,99,4.0
8277,1,72,1,23,81,3.95
8278,1,118,1,27,87,3.02
8279,1,81,1,21,112,4.0
8280,1,79,1,34,90,4.0
8281,1,44,1,39,92,4.0
8282,0,84,0,25,99,3.56
8283,0,117,0,22,99,4.0
8284,1,61,1,30,79,3.37
8285,1,73,1,37,91,3.52
8286,0,81,0,31,93,3.63
8287,1,47,1,21,96,4.0
8288,1,128,1,39,96,4.0
8289,1,87,1,37,120,4.0
8290,1,45,1,23,76,4.0
8291,0,61,0,38,106,4.0
8292,0,64,0,29,109,3.43
8293,1,72,1,27,99,4.0
8294,1,101,1,29,83,4.0
8295,0,63,0,37,115,3.62
8296,0,49,0,33,64,3.29
8297,1,63,0,21,82,4.0
8298,0,102,0,39,108,3.56
8299,1,64,1,23,87,3.38
8300,1,40,0,35,114,4.0
8301,1,65,0,33,71,4.0
8302,1,58,1,24,76,3.01
8303,1,118,0,23,85,3.74
8304,1,84,1,37,98,4.0
8305,0,48,1,28,89,4.0
8306,1,129,1,33,85,4.0
8307,1,65,1,30,112,4.0
8308,1,114,1,35,113,4.0
8309,1,98,1,30,86,4.0
8310,1,73,1,26,68,2.9
8311,1,67,1,27,64,2.89
8312,1,121,1,37,95,4.0
8313,1,84,1,29,101,3.83
8314,0,60,0,24,93,3.12
8315,0,59,1,39,91,3.62
8316,1,61,1,36,81,4.0
8317,1,75,0,21,101,4.0
8318,0,41,0,40,115,3.34
8319,0,26,0,34,64,3.72
8320,1,87,1,23,91,3.6
8321,1,78,1,25,78,4.0
8322,0,38,0,34,71,3.81
8323,0,33,1,36,76,4.0
8324,1,50,1,25,97,3.15
8325,1,68,1,25,98,4.0
8326,0,72,0,26,112,3.51
8327,0,45,1,32,92,4.0
8328,1,101,0,23,67,4.0
8329,1,52,0,22,89,4.0
8330,0,33,1,34,73,3.62
8331,1,126,0,36,75,4.0
8332,0,69,0,30,100,3.56
8333,1,48,0,27,95,2.96
8334,0,113,1,29,100,4.0
8335,0,45,0,28,87,3.11
8336,1,125,1,39,103,3.17
8337,0,35,0,35,86,3.57
8338,1,120,1,24,108,3.94
